gvkey,LINKPRIM,LINKTYPE,LPERMNO,LINKDT,LINKENDDT
160767,C,NR,,20160930,20200228
160767,N,NR,,20160930,20200228
160768,C,NR,,20010701,20040629
160768,P,NR,,20040630,20110729
160770,C,NR,,20020101,20040628
160770,C,NR,,20040630,20120628
160770,P,NR,,20120629,20130714
160770,N,NR,,20120629,20130714
160770,P,LC,14054,20130715,E
160770,N,LX,14054,20130715,E
160774,C,NR,,20031101,20040629
160774,P,NR,,20040630,20150930
160774,N,NR,,20111031,20150930
160774,C,NR,,20151001,E
160775,P,NR,,20050831,E
160776,C,NR,,20040101,20040322
160776,P,LC,90090,20040323,E
160778,C,NR,,20020401,20040629
160778,C,NR,,20040630,20120730
160778,P,NR,,20120731,E
160778,N,NR,,20120731,E
160779,C,NR,,20020101,20040629
160779,C,NR,,20040630,20111030
160779,P,NR,,20111031,20210414
160779,N,NR,,20111031,20210414
160779,P,LC,20913,20210415,E
160779,N,LX,20913,20210415,E
160780,C,NR,,20020101,20040628
160780,P,NR,,20140501,20171031
160780,P,LC,90201,20040629,20140430
160781,C,NU,,20020101,20040628
160781,P,LC,90225,20040629,20060710
160781,P,LC,91400,20060711,20160930
160782,P,NU,,20040630,20090930
160785,C,NR,,20000101,20040630
160785,P,LC,19721,20040701,E
160788,P,NU,,20040630,E
160790,C,NR,,20020101,20040729
160790,P,NR,,20040730,20090630
160790,C,NR,,20090831,E
160791,C,NU,,20030101,20031231
160797,C,NR,,20000101,20050921
160797,P,LC,90901,20050922,20150930
160798,C,NR,,20020101,20041018
160798,C,NR,,20150703,E
160798,C,LC,90411,20041019,20150702
160799,P,NU,,20040831,20120731
160800,P,NU,,20041130,E
160802,C,NU,,20040501,20040701
160802,P,LS,90258,20040702,E
160804,P,NU,,20040831,E
160805,C,NU,,20031101,20040729
160805,P,NU,,20040730,20100831
160806,C,NR,,20020201,20040430
160807,C,NU,,20040501,20040701
160807,P,LS,90256,20040702,E
160808,C,NU,,20040501,20040701
160808,P,LS,90257,20040702,E
160809,C,NR,,20040101,20060327
160809,N,NR,,20060331,E
160809,P,LC,90098,20060328,E
160810,C,NR,,20000101,20040928
160810,P,LC,90360,20040929,20060228
160811,C,NR,,20010101,20050308
160811,P,LC,90613,20050309,20071219
160814,C,NU,,20040101,20040729
160814,P,NU,,20040730,20080331
160815,C,NU,,20041130,E
160816,P,NR,,20040730,20150529
160816,N,NR,,20120714,20150531
160816,C,NR,,20150601,E
160817,C,NR,,20040730,20120229
160820,C,NR,,20040101,20040729
160820,C,NR,,20040730,20111030
160820,P,NR,,20111031,20121231
160820,N,NR,,20111031,20121231
160829,C,NU,,20040730,20080331
160837,C,NR,,20010801,20040707
160837,C,NR,,20081211,E
160837,C,LC,90245,20040708,20081210
160838,C,NR,,20010101,20040729
160838,P,NR,,20040730,20050124
160838,P,LC,90538,20050125,20160331
160839,C,NR,,20040730,20151130
160839,N,NR,,20121031,20151130
160845,P,NU,,20060428,20070228
160849,C,NR,,20040730,20111030
160849,P,NR,,20111031,E
160849,N,NR,,20111031,E
160850,C,NU,,20040730,E
160852,C,NU,,20050630,E
160853,C,NR,,20030101,20040708
160853,P,LC,90295,20040709,20091222
160855,C,NR,,20030101,20040928
160855,P,LC,90361,20040929,20220531
160856,C,NR,,20020101,20040722
160856,P,LC,90298,20040723,E
160858,C,NU,,20040331,20040830
160858,N,NU,,20040831,E
160858,P,NU,,20040831,20201113
160861,C,NU,,19990401,20071231
160862,C,NR,,20040730,20111030
160862,P,NR,,20111031,E
160862,N,NR,,20111031,E
160864,C,NR,,20040101,20040330
160864,C,NR,,20040331,20111030
160864,P,NR,,20111031,E
160864,N,NR,,20111031,E
160865,C,NU,,19980101,E
160866,C,NR,,20030101,20031231
160867,C,NR,,20000101,20041215
160867,P,NR,,20110301,20110331
160867,P,LC,90469,20041216,20110228
160869,C,NR,,20020101,20040331
160872,C,NR,,20050630,20130731
160872,N,NR,,20120629,20130724
160874,P,NR,,20041130,20131119
160874,P,LC,14266,20131120,20161207
160877,P,NU,,20040730,20060831
160883,C,NR,,20050429,20170130
160883,C,NR,,20170131,E
160883,N,NR,,20170131,E
160886,C,NR,,20020101,20040922
160886,P,LC,90368,20040923,20061031
160887,C,NR,,20020101,20040809
160887,P,NR,,20091229,20100430
160887,P,LC,90327,20040810,20091228
160888,C,NR,,19990101,20041118
160888,P,LC,90455,20041119,E
160889,C,NR,,19990101,20050214
160889,C,NU,,20060812,E
160889,C,LC,90602,20050215,20060811
160890,C,NR,,19990601,20041019
160890,P,LC,90402,20041020,E
160891,C,NR,,20030101,20040718
160891,P,LC,90274,20040719,20190131
160892,C,NR,,19990701,20050127
160892,P,LC,90535,20050128,20140630
160893,C,NR,,19990401,20040729
160893,P,LC,90249,20040730,E
160894,C,NR,,20040101,20040729
160894,P,NR,,20040730,20130430
160894,J,NR,,20111130,20111130
160894,J,NR,,20111230,20130430
160895,P,NR,,20050131,E
160899,P,NU,,20040730,20091231
160902,C,NR,,20010101,20040805
160902,P,LC,90316,20040806,20170731
160905,P,NU,,20040730,20181231
160906,P,NU,,20040730,E
160908,P,NU,,20040730,20150227
160909,C,NU,,20040730,E
160910,P,NR,,20180430,E
160912,C,NR,,19990101,20041027
160912,P,NR,,20160823,20160831
160912,P,LC,90374,20041028,20160822
160913,C,NR,,20020101,20041110
160913,P,LC,90444,20041111,E
160917,C,NU,,20040930,20200131
160918,P,NU,,20040831,E
160919,C,NU,,20041029,E
160924,P,NR,,20040730,20100831
160926,C,NU,,20040831,E
160927,C,NR,,20040730,20100831
160929,P,NU,,20040831,20080630
160930,P,NU,,20050228,E
160932,C,NR,,20000101,20041207
160932,P,LC,90472,20041208,20060428
160933,C,NR,,20001001,20060308
160933,P,LC,91158,20060309,20081128
160934,C,NU,,19990101,20040826
160934,P,LC,90315,20040827,20060131
160935,C,NU,,20040601,20040727
160935,P,LC,90244,20040728,E
160938,C,NR,,20040101,20040729
160938,P,NR,,20040730,20150529
160938,N,NR,,20110429,20150531
160938,C,NR,,20150601,E
160945,C,NU,,20040730,20201208
160949,C,NR,,20020101,E
160950,C,NR,,19990401,20050613
160950,P,LC,90741,20050614,20070507
160951,P,NU,,20041130,E
160952,C,NR,,20011231,20040630
160952,P,NR,,20040701,20040727
160952,P,LC,90267,20040728,E
160953,C,NR,,20040301,20040629
160953,C,NR,,20040630,20040630
160953,P,NR,,20040701,20040727
160953,P,LC,90250,20040728,E
160955,P,LC,90269,20040728,20230831
160956,C,NU,,20010101,20040729
160956,P,NU,,20040730,20051230
160957,C,NR,,20020101,20041117
160957,P,LC,90462,20041118,20091130
160958,C,NU,,20020401,20080131
160961,C,NR,,20020201,20040830
160961,C,NR,,20040831,20071002
160961,C,NR,,20160719,E
160961,C,LC,92332,20071003,20160718
160963,P,NR,,20040730,20120229
160963,J,NR,,20120229,20120229
160964,C,NR,,20040730,20140829
160964,N,NR,,20130131,20140831
160964,C,NR,,20140901,E
160967,C,NU,,20040730,20100129
160968,P,NU,,20040831,E
160970,P,NU,,20040930,E
160973,P,NU,,20050429,20090630
160975,C,NU,,20020101,20040331
160981,P,NU,,20040831,E
160983,C,NU,,20040101,20040830
160983,P,NU,,20040831,E
160984,C,NU,,20041029,E
160985,C,NU,,20040831,E
160987,C,NR,,20000101,20050420
160987,P,LC,90669,20050421,20080731
160988,C,NR,,19990101,20041215
160988,P,LC,90485,20041216,20070919
160989,C,NR,,19990101,20041027
160989,P,LC,90404,20041028,20170228
160990,C,NR,,19990101,20041021
160990,P,LC,90396,20041022,E
160991,C,NR,,20020101,20041028
160991,J,NU,,20050729,20051230
160991,P,LC,90373,20041029,E
160993,C,NU,,20030101,20040331
160995,C,NR,,19990101,20041215
160995,P,LC,90504,20041216,20071130
160997,P,NR,,20040831,20130924
160997,P,LC,14133,20130925,E
161000,C,NR,,20040101,20050623
161000,P,LC,90760,20050624,20140430
161001,C,NU,,20040831,20111231
161005,P,NU,,20040831,E
161007,P,NU,,20050429,20110131
161009,P,NU,,20041029,20090831
161012,C,NR,,19990101,20041118
161012,P,LC,90459,20041119,20070131
161013,C,NR,,20010101,20040805
161013,P,LC,90301,20040806,20160129
161014,C,NR,,20020101,20040930
161014,P,LC,90416,20041001,20160129
161015,C,NU,,20020101,20040630
161016,C,NU,,20020101,20040331
161017,C,NU,,20040831,E
161023,P,NR,,20040831,20180503
161023,P,LC,17800,20180504,E
161036,C,NR,,20020201,20111117
161036,P,LC,13110,20111118,20160930
161037,C,NR,,19990101,20041209
161037,P,LC,90468,20041210,20070430
161039,C,NU,,20020101,20040331
161040,C,NR,,20000101,20050810
161040,P,LC,90833,20050811,20160422
161041,P,NR,,20040930,20090708
161045,C,NR,,20040401,20040731
161045,P,NR,,20040801,20091231
161047,C,NU,,20040831,E
161048,C,NR,,20020101,20040811
161048,P,LC,90300,20040812,20220831
161051,C,NU,,20040831,20071231
161054,P,NU,,20040831,20130628
161055,C,NR,,20000101,20041027
161055,P,LC,90371,20041028,E
161056,C,NR,,20000101,20041214
161056,P,LC,90491,20041215,E
161057,C,NU,,20020101,20031231
161061,P,NU,,20040831,20131231
161064,C,NR,,19990101,20041028
161064,P,NR,,20081106,20091130
161064,P,LC,90395,20041029,20081105
161065,C,NR,,20020101,20050214
161065,P,NR,,20070317,E
161065,P,LC,90551,20050215,20070316
161066,C,NR,,20020101,20041215
161066,P,NR,,20080704,E
161066,P,LC,90498,20041216,20080703
161067,C,NR,,19990101,20041215
161067,P,LC,90493,20041216,20120430
161069,P,NU,,20041130,E
161071,C,NR,,20000101,20041212
161071,P,LC,90488,20041213,20200731
161071,N,LX,90488,20041213,20200731
161072,C,NR,,19990101,20041213
161072,P,LC,90476,20041214,E
161073,C,NR,,20010101,20041027
161073,P,NR,,20071005,20071031
161073,P,LC,90407,20041028,20071004
161074,C,NR,,20020401,20130327
161074,P,NR,,20130328,E
161075,C,NR,,19990701,20041006
161075,P,LC,90408,20041007,20070131
161081,P,NU,,20040831,E
161085,P,NU,,20040831,E
161086,C,NR,,20060131,E
161087,C,NU,,20041130,20181231
161088,C,NR,,20041130,20090929
161088,C,LC,88148,20090930,20161024
161090,P,NR,,20050429,E
161093,C,NR,,20040101,20070227
161093,P,NR,,20070228,20090130
161095,P,NU,,20041029,E
161096,C,NU,,20040930,20080430
161103,C,NR,,20040831,20111030
161103,C,NR,,20111031,E
161103,N,NR,,20111031,E
161107,C,NR,,20040930,E
161108,C,NU,,20040930,E
161110,C,NR,,19990101,20041208
161110,P,LC,90501,20041209,20090731
161111,C,NU,,20020101,20040630
161112,C,NU,,20020701,20040630
161118,P,NU,,20040930,20100129
161119,P,NR,,20040831,E
161120,C,NR,,20030101,20041215
161120,P,LC,90507,20041216,20220729
161125,C,NU,,20040101,20040825
161125,P,LC,90302,20040826,E
161127,P,NU,,20040930,20100730
161789,C,NR,,20040101,20040830
161789,C,NR,,20040831,20120629
161789,N,NR,,20120630,E
161789,C,NR,,20120714,E
161791,P,LC,90306,20040827,E
161793,C,NR,,20040930,E
161794,C,NR,,20060428,E
161795,C,NU,,20020101,20040830
161795,P,NU,,20040831,20071231
161796,P,NU,,20051130,E
161797,C,NR,,20010101,20041110
161797,P,LC,90439,20041111,20111201
161798,C,NR,,20020101,20041221
161798,P,LC,90487,20041222,20161130
161799,C,NU,,20020101,20040630
161801,C,NR,,20040101,20040830
161801,C,NR,,20040831,20111030
161801,P,NR,,20111031,E
161801,N,NR,,20111031,E
161806,C,NR,,20040101,20040929
161806,P,NR,,20040930,20220930
161806,J,NR,,20120512,20220930
161810,C,NR,,20020101,20040831
161810,P,NR,,20090808,20090831
161810,P,LC,62763,20040901,20090807
161813,C,NR,,19990101,20041213
161813,P,LC,90496,20041214,E
161814,C,NR,,20000101,20041209
161814,P,LC,90489,20041210,E
161816,C,NR,,20020101,20030929
161816,P,NR,,20030930,20040831
161816,P,NR,,20080501,20090731
161816,P,LC,90362,20040901,20080430
161825,C,NU,,20041029,E
161833,P,NU,,20040930,E
161834,P,NU,,20050429,E
161840,C,NR,,20041231,20121030
161840,C,NR,,20121031,E
161840,N,NR,,20121031,E
161843,C,NR,,20020101,20050214
161843,P,LC,90568,20050215,E
161844,C,NR,,19990101,20041214
161844,P,LC,90505,20041215,E
161845,C,NU,,20040930,E
161852,C,NR,,20020101,20041216
161852,P,LC,90506,20041217,E
161853,C,NR,,20020701,20050223
161853,P,LC,90600,20050224,E
161854,C,NU,,20020101,20040630
161857,C,NR,,20020101,20041013
161857,P,LC,90382,20041014,20100528
161858,C,NR,,20041130,20060730
161858,C,NR,,20060731,20170228
161858,N,NR,,20060731,20170228
161860,C,NR,,20040930,20111030
161860,P,NR,,20111031,E
161860,N,NR,,20111031,E
161861,C,NU,,20040101,20040929
161861,P,NU,,20040930,20140930
161863,C,NU,,20030101,20040331
161868,C,NU,,20041029,E
161869,C,NR,,20000101,20040929
161869,C,NR,,20040930,20050531
161869,C,LC,90739,20050601,E
161873,C,NU,,20041029,20070928
161877,C,NR,,19990101,20040922
161877,C,NR,,20070615,20070731
161877,P,LC,90357,20040923,20070614
161880,C,NR,,20040101,20040929
161880,C,NR,,20040930,20120927
161880,P,NR,,20120928,20170331
161880,N,NR,,20120928,20170331
161890,C,NU,,20050131,E
161891,C,NU,,20040930,20071231
161893,C,NU,,20040701,20040914
161893,P,LS,90345,20040915,20060929
161897,C,NR,,20060501,20080529
161897,C,NR,,20080530,20100217
161897,C,NR,,20131116,20190304
161897,C,LC,93265,20100218,20131115
161900,P,NU,,20041029,E
161901,P,NU,,20040930,20080613
161901,P,NR,,20080614,20090603
161902,C,NR,,20040101,20040929
161902,P,NR,,20040930,20141128
161902,J,NR,,20120330,20141128
161903,C,NR,,19990101,20041213
161903,P,NR,,20100325,20190906
161903,P,LC,90486,20041214,20100324
161908,C,NU,,20030101,20040630
161909,C,NU,,20000101,20050120
161909,P,LC,90543,20050121,20130228
161910,P,NR,,20040930,20090227
161910,N,NR,,20080829,20090228
161910,C,NR,,20090301,E
161911,C,NU,,20040930,20181130
161915,C,NU,,20050429,E
161917,C,NU,,20041029,20070928
161918,C,NU,,20041029,E
161924,C,NR,,20021001,20050329
161924,P,LC,90637,20050330,20220729
161925,C,NR,,20010101,20041014
161925,C,LC,90412,20041015,E
161926,C,NR,,20010101,20041213
161926,P,LC,90477,20041214,20070228
161927,C,NR,,20020101,20040322
161927,P,NR,,20090929,E
161927,P,LC,90093,20040323,20090928
161928,C,NU,,19990101,20050330
161928,P,NR,,20050331,20120502
161933,C,NU,,20040227,20050330
161933,J,NU,,20050331,E
161933,N,NU,,20050331,E
161933,J,NR,,20051130,20070228
161933,J,NR,,20061229,20070228
161933,J,NU,,20070928,E
161936,C,NR,,20090331,20210831
161938,P,NU,,20041231,E
161939,C,NU,,20040930,20051230
161940,P,NR,,20040930,E
161941,C,NU,,20040701,20040923
161941,P,LC,90344,20040924,20100831
161942,C,NR,,20030101,20050623
161942,P,LC,90718,20050624,E
161947,C,NU,,20041231,E
161952,C,NR,,19990101,20050127
161952,P,LC,90540,20050128,20161130
161953,C,NR,,19990101,20050125
161953,P,LC,90524,20050126,20180928
161954,C,NU,,20031201,20040927
161954,P,LC,90340,20040928,E
161957,C,NU,,20030101,20040630
161961,C,NR,,20000101,20040930
161961,N,NR,,20050729,20051230
161961,P,LC,90375,20041001,20070815
161965,C,NR,,19991001,20040929
161965,P,LC,86786,20040930,20100804
161966,C,NU,,20040101,20041004
161966,P,LC,90401,20041005,E
161969,C,NU,,20050429,E
161970,P,NR,,20041130,20050705
161970,P,LC,90821,20050706,20081014
161971,P,NR,,20041029,20091231
161977,C,NR,,20030101,20040930
161977,C,NR,,20091217,E
161977,C,LC,90419,20041001,20091216
161982,P,NU,,20041029,E
161984,C,NU,,20040101,20041028
161984,P,NU,,20041029,E
161986,C,NU,,20030101,20031231
161987,C,NU,,20030101,20040331
161989,C,NR,,20020101,20041209
161989,P,NR,,20090818,20120831
161989,P,LC,90475,20041210,20090817
161992,P,NR,,20111021,20111230
161992,P,LC,90424,20041021,20111020
161993,C,NR,,20000101,20050505
161993,P,LC,90677,20050506,20080828
161994,C,NR,,20000101,20040930
161994,P,LC,82238,20041001,20100405
161996,C,NR,,20010701,20041004
161996,P,LC,90417,20041005,20200430
161997,C,NR,,20020101,20041012
161997,P,LC,90409,20041013,E
161998,P,NR,,20041029,20200930
161998,N,NR,,20111031,E
162006,C,NR,,20030101,20041028
162006,C,NR,,20041029,20050418
162006,J,NR,,20041029,20060131
162006,J,NR,,20050429,20060131
162006,P,LC,90654,20050419,20070921
162006,N,LX,90654,20050419,20070921
162007,C,NU,,20041029,E
162012,C,NR,,20020101,20040630
162017,C,NR,,20040101,20041028
162017,C,NR,,20041029,20111030
162017,P,NR,,20111031,20150901
162017,N,NR,,20111031,20150901
162018,C,NU,,20030101,20041028
162018,P,NU,,20041029,20130630
162024,C,NR,,20080712,E
162026,C,NU,,20041029,E
162028,P,LC,90415,20041028,20160531
162029,C,NU,,20041029,20080229
162031,C,NR,,20040101,20041028
162031,C,NR,,20041029,20111030
162031,P,NR,,20111031,E
162031,N,NR,,20111031,E
162040,P,NR,,20050831,E
162048,C,NR,,19990101,20050227
162048,C,NR,,20050228,20050410
162048,C,NR,,20090605,E
162048,C,LC,90673,20050411,20090604
162051,C,NU,,20030101,20040331
162052,P,NU,,20041029,20100105
162053,C,NR,,20040101,20041028
162053,C,NR,,20041029,20141030
162053,N,NR,,20041130,20111130
162053,C,NR,,20141031,E
162053,N,NR,,20141031,E
162054,P,NU,,20041029,20090228
162055,C,NR,,20040101,20041028
162055,P,NR,,20041029,20060326
162055,P,NR,,20080119,20150529
162055,P,LC,91159,20060327,20080118
162056,C,NU,,20040101,20041028
162056,P,NU,,20041029,20141231
162059,C,NU,,20030101,20040630
162060,P,NR,,20041029,E
162060,N,NR,,20180329,E
162061,C,NR,,20041029,20080229
162061,C,NR,,20080301,20080330
162061,P,NR,,20080331,E
162061,J,NR,,20080331,E
162061,N,NR,,20080331,20080331
162063,P,NR,,20050429,20200831
162064,P,NR,,20050331,20080414
162064,P,NR,,20101211,20130328
162064,P,LC,92629,20080415,20101210
162066,P,NR,,20041029,E
162066,J,NR,,20120731,E
162069,C,NR,,20040801,20041007
162069,P,LS,90383,20041008,E
162072,C,NU,,20040101,20041028
162072,P,NU,,20041029,20071130
162073,P,NU,,20050531,E
162075,C,NU,,20051031,20060227
162075,N,NU,,20060228,20070228
162075,J,NU,,20060228,20070228
162075,J,NU,,20060228,20070228
162075,J,NU,,20060331,20070228
162075,J,NU,,20060428,20070228
162075,J,NU,,20060531,20060531
162076,C,NR,,20020101,20050203
162076,P,LC,90548,20050204,E
162077,C,NU,,20030101,20041115
162077,P,LC,90431,20041116,20081031
162078,C,NR,,20020101,20041209
162078,C,LC,90480,20041210,E
162084,P,NU,,20050729,20160531
162085,C,NR,,20040101,20040330
162085,C,NR,,20040331,20120730
162085,P,NR,,20120731,E
162085,N,NR,,20120731,E
162086,C,NU,,20030101,20040630
162087,C,NR,,20050429,20070513
162087,C,NR,,20090414,20140930
162087,C,LC,92012,20070514,20090413
162095,C,NU,,20030101,20040630
162099,C,NR,,20050429,E
162103,P,NR,,20041029,20081031
162105,P,NU,,20060531,20180802
162106,C,NR,,20010101,20041104
162106,P,NR,,20081217,20090227
162106,P,LC,90450,20041105,20081216
162107,C,NU,,20040101,20041122
162107,P,LC,90446,20041123,20090630
162108,C,NU,,20041001,20041027
162108,P,LC,90391,20041028,20090930
162111,P,NR,,20041231,20110405
162116,P,NU,,20041029,20161031
162122,C,NR,,19990101,20050209
162122,P,LC,90597,20050210,20091204
162123,C,NU,,20040101,20041026
162123,P,LC,90389,20041027,E
162124,C,NU,,20040901,20041026
162124,P,LC,90390,20041027,E
162125,C,NU,,20041001,20041026
162125,P,LC,90392,20041027,20201130
162127,C,NR,,20000101,20050721
162127,P,LC,90803,20050722,E
162129,C,NU,,19990601,20041024
162129,J,NU,,20041029,20041029
162129,P,LC,90386,20041025,E
162135,C,NU,,20020101,20041028
162135,P,NU,,20041029,20100630
162137,P,NU,,20041029,20101029
162144,C,NU,,20041130,E
162146,P,NR,,20050331,20150723
162146,P,LC,15506,20150724,E
162148,P,NR,,20050131,E
162150,P,NU,,20041130,20100430
162152,C,NU,,20050531,E
162160,C,NR,,20030101,20050130
162160,C,NR,,20050131,20050707
162160,J,NR,,20050930,20050930
162160,C,LC,90790,20050708,E
162171,C,NU,,20041001,20041026
162171,P,LC,90376,20041027,E
162175,C,NR,,20010101,20050126
162175,P,LC,90541,20050127,20110901
162180,C,NR,,20041231,E
162198,C,NR,,20020301,20041122
162198,P,LC,90463,20041123,20080507
162203,C,NR,,20110108,E
162205,C,NR,,20040601,20041028
162205,C,NR,,20041029,20111030
162205,P,NR,,20111031,E
162205,N,NR,,20111031,E
162207,P,NU,,20041130,E
162219,C,NR,,20040101,20041109
162219,P,LC,90456,20041110,20191231
162220,C,NR,,20050101,20050830
162220,P,NR,,20050831,E
162220,N,NR,,20111031,E
162221,C,NR,,20020101,20050411
162221,P,NR,,20080307,20090206
162221,P,LC,90653,20050412,20080306
162222,C,NR,,20041130,20051114
162222,C,LC,90964,20051115,20160930
162227,C,NR,,20041130,E
162230,C,NU,,20040101,20041129
162230,J,NU,,20041130,E
162230,P,NU,,20041130,20091231
162233,C,NR,,20050101,20050227
162233,P,NR,,20050228,20080101
162233,P,LC,92521,20080102,E
162234,C,NR,,20020101,20050213
162234,P,NR,,20071114,20081128
162234,P,LC,90566,20050214,20071113
162240,C,NR,,20030101,20041202
162240,P,LC,90484,20041203,20140530
162248,P,NU,,20041130,20130131
162249,P,NU,,20041130,E
162251,P,NU,,20041130,E
162252,C,NU,,20040401,20041129
162252,P,NU,,20041130,20090430
162253,C,NU,,20041130,20070228
162254,C,NR,,20030101,20050120
162254,J,NU,,20050131,20051230
162254,P,LC,90520,20050121,E
162261,C,NU,,20041231,E
162263,C,NU,,20020101,20040630
162264,C,NR,,20000101,20041129
162264,P,LC,90440,20041130,20220729
162272,C,NR,,20010101,20041108
162272,P,LC,90451,20041109,20130531
162273,C,NU,,20040101,20041129
162273,P,NU,,20041130,20170131
162276,C,NR,,20040401,20041028
162276,C,NR,,20041029,20041031
162276,P,NR,,20041101,20041108
162276,P,LC,90445,20041109,20140829
162283,C,NR,,20040101,20041129
